time,weight,T0,T1,bin_71_122,bin_122_173,bin_173_224,bin_224_276,bin_276_327,bin_327_378,bin_378_429,bin_429_480,bin_480_532,bin_532_583
2020-12-04 09:00:00+00:00,53.75,6.79,20.98,195.92,36.08,21.33,19.33,15.17,21.5,17.58,17.83,12.92,4.17
2020-12-04 10:00:00+00:00,53.75,6.8,20.08,206.17,24.5,15.08,14.75,12.42,20.58,14.42,16.0,11.33,2.83
2020-12-04 11:00:00+00:00,53.75,6.84,19.41,172.67,28.08,19.42,19.08,14.58,21.25,19.58,20.08,13.92,4.08
2020-12-04 12:00:00+00:00,53.72,6.85,19.79,216.0,36.58,20.0,21.17,17.42,25.83,19.92,20.42,13.08,4.08
2020-12-04 13:00:00+00:00,53.78,6.84,19.28,241.25,36.17,22.08,20.25,15.08,23.42,18.92,17.83,14.58,4.42
2020-12-04 14:00:00+00:00,53.75,6.63,19.93,243.08,33.83,22.58,20.83,15.83,23.92,17.67,19.08,12.58,4.33
2020-12-04 15:00:00+00:00,53.74,6.53,19.84,194.09,28.73,20.0,17.91,14.36,21.45,17.64,17.45,13.18,4.36
2020-12-04 16:00:00+00:00,53.74,6.31,20.16,184.17,30.25,22.5,20.67,14.42,22.75,16.25,19.83,12.92,7.0
2020-12-04 17:00:00+00:00,53.73,6.06,19.83,162.17,26.25,18.67,18.58,15.08,20.58,20.17,18.75,12.25,4.25
2020-12-04 18:00:00+00:00,53.73,5.8,19.85,133.42,24.17,16.75,19.92,12.67,21.42,17.33,17.42,12.42,3.5
2020-12-04 19:00:00+00:00,53.73,5.64,20.13,96.92,21.75,15.92,14.75,11.67,17.5,15.67,17.92,9.75,3.0
2020-12-04 20:00:00+00:00,53.73,5.33,20.44,67.75,18.42,17.67,14.33,10.83,19.92,15.67,14.67,9.25,2.92
2020-12-04 21:00:00+00:00,53.73,4.91,19.93,57.0,15.75,12.17,15.75,9.0,19.08,13.75,14.33,10.25,2.83
2020-12-04 22:00:00+00:00,53.73,4.5,19.43,58.17,16.5,13.83,12.17,11.25,17.42,15.5,14.5,8.42,2.42
2020-12-04 23:00:00+00:00,53.73,4.07,20.26,43.17,14.17,12.83,12.42,9.33,18.92,13.75,15.25,8.33,3.25
2020-12-05 00:00:00+00:00,53.73,3.65,19.76,37.08,14.75,13.67,12.25,9.42,20.17,14.0,16.58,8.75,2.75
2020-12-05 01:00:00+00:00,53.74,3.27,19.68,48.55,15.09,16.45,12.27,12.64,21.55,18.0,16.73,9.45,3.18
2020-12-05 02:00:00+00:00,53.73,3.1,19.32,41.25,14.0,13.75,16.33,10.17,19.83,15.5,15.58,8.75,2.92
2020-12-05 03:00:00+00:00,53.74,3.29,19.26,66.5,16.67,14.92,14.92,9.5,21.67,13.92,19.08,10.83,2.92
2020-12-05 04:00:00+00:00,53.74,3.49,18.78,56.83,19.08,16.5,16.58,13.08,21.17,16.83,18.58,12.17,3.83
2020-12-05 05:00:00+00:00,53.73,3.7,19.06,62.75,15.42,12.58,15.08,10.08,17.75,14.0,14.17,8.33,2.5
2020-12-05 06:00:00+00:00,53.73,3.84,18.93,77.08,16.83,13.08,14.92,11.58,20.0,15.58,16.0,10.75,3.67
2020-12-05 07:00:00+00:00,53.73,3.96,18.85,87.92,20.25,16.42,16.08,11.83,19.42,18.75,20.08,12.75,3.17
2020-12-05 08:00:00+00:00,53.72,4.13,19.05,140.83,26.67,23.25,21.83,13.25,24.42,18.17,22.0,12.0,3.83
2020-12-05 09:00:00+00:00,53.72,4.4,18.69,137.0,22.08,23.75,21.42,14.08,22.92,21.08,25.17,14.25,5.0
2020-12-05 10:00:00+00:00,53.71,4.65,18.55,116.92,24.17,18.25,23.42,13.33,24.42,19.75,20.0,13.33,4.25
2020-12-05 11:00:00+00:00,53.7,4.94,18.62,141.5,18.5,16.25,13.92,10.42,20.0,15.92,17.92,8.0,3.17
2020-12-05 12:00:00+00:00,53.69,5.39,18.52,126.18,19.91,13.36,17.09,10.45,21.91,15.09,17.91,12.0,3.0
2020-12-05 13:00:00+00:00,53.68,5.84,18.48,105.17,18.08,12.58,12.67,10.25,18.92,14.83,16.58,11.75,4.33
2020-12-05 14:00:00+00:00,53.67,6.04,17.58,160.83,34.92,21.83,19.17,14.67,21.42,17.67,16.58,13.67,3.33
2020-12-05 15:00:00+00:00,53.67,5.96,18.31,124.42,19.25,15.5,15.5,10.92,21.92,16.5,18.67,10.92,3.75
2020-12-05 16:00:00+00:00,53.67,5.92,17.85,118.17,24.17,14.42,16.33,11.5,20.08,16.92,21.5,12.75,4.08
2020-12-05 17:00:00+00:00,53.67,5.86,18.38,103.75,17.58,14.42,13.17,10.17,19.42,17.83,16.25,11.42,2.75
2020-12-05 18:00:00+00:00,53.67,5.65,18.52,82.42,16.42,12.5,13.17,8.0,19.33,14.75,15.08,9.17,2.67
2020-12-05 19:00:00+00:00,53.66,5.39,18.01,69.75,17.08,15.58,18.67,10.5,17.17,15.67,17.5,12.75,3.42
2020-12-05 20:00:00+00:00,53.66,5.28,18.22,53.08,15.33,13.33,12.42,11.25,19.33,14.67,15.67,9.0,3.17
2020-12-05 21:00:00+00:00,53.66,5.3,17.33,50.83,17.42,15.58,15.42,11.75,19.33,14.92,20.5,10.33,3.08
2020-12-05 22:00:00+00:00,53.66,5.31,17.13,50.17,15.17,13.08,13.83,11.25,20.0,16.67,18.33,10.0,3.58
2020-12-05 23:00:00+00:00,53.66,5.15,17.32,46.27,14.64,12.73,12.91,10.45,18.36,16.64,16.27,9.45,3.45
2020-12-06 00:00:00+00:00,53.66,4.68,16.91,36.25,15.83,12.75,13.33,10.33,17.75,13.25,14.33,8.25,2.42
2020-12-06 01:00:00+00:00,53.66,4.27,16.95,32.45,13.45,13.45,14.55,10.0,19.36,14.18,15.64,8.36,3.36
2020-12-06 02:00:00+00:00,53.67,3.88,16.93,35.0,13.75,12.5,13.83,10.25,16.08,14.33,22.0,9.08,3.33
2020-12-06 03:00:00+00:00,53.66,3.43,16.55,67.25,16.42,12.17,10.83,9.75,17.75,14.67,16.67,8.5,3.58
2020-12-06 04:00:00+00:00,53.67,2.86,16.6,42.75,13.17,12.17,11.58,9.08,17.42,17.08,18.42,10.58,3.17
2020-12-06 05:00:00+00:00,53.67,2.26,16.14,47.0,14.08,13.17,12.08,10.58,19.0,16.92,17.17,8.67,3.08
2020-12-06 06:00:00+00:00,53.68,1.72,16.67,69.58,14.92,14.25,12.67,10.33,20.58,13.83,17.83,8.92,3.17
2020-12-06 07:00:00+00:00,53.68,1.35,16.91,86.42,16.17,28.5,15.58,10.33,20.5,21.0,18.33,9.17,2.92
2020-12-06 08:00:00+00:00,53.69,1.15,16.34,95.42,17.25,12.92,12.25,10.0,18.5,16.08,16.5,10.33,2.92
2020-12-06 09:00:00+00:00,53.69,1.0,16.04,103.73,18.27,15.73,12.36,10.91,21.91,15.91,15.09,9.91,3.64
2020-12-06 10:00:00+00:00,53.68,1.11,16.09,139.58,23.17,19.17,13.17,11.75,24.17,17.42,18.25,10.0,3.0
2020-12-06 11:00:00+00:00,53.67,1.52,15.68,96.58,17.58,13.75,11.75,9.75,19.5,12.17,16.33,8.67,2.92
2020-12-06 12:00:00+00:00,53.66,2.16,16.1,74.82,19.18,16.45,14.09,11.27,22.64,14.82,16.91,11.55,3.09
2020-12-06 13:00:00+00:00,53.65,3.16,15.54,80.17,15.17,11.75,13.75,8.67,17.5,12.5,15.92,7.67,3.5
2020-12-06 14:00:00+00:00,53.64,4.16,15.43,85.0,17.5,18.08,19.58,10.17,22.58,18.25,24.17,16.17,3.83
2020-12-06 15:00:00+00:00,53.64,4.65,15.2,111.92,22.08,14.67,12.92,10.58,19.75,14.17,14.17,9.08,2.92
2020-12-06 16:00:00+00:00,53.64,4.74,15.37,101.0,23.67,16.0,16.58,14.42,20.0,14.33,18.33,10.33,3.83
2020-12-06 17:00:00+00:00,53.66,4.53,15.35,70.17,17.92,13.08,14.58,12.08,20.58,15.75,18.25,9.33,3.0
2020-12-06 18:00:00+00:00,53.66,3.87,15.47,78.08,18.75,17.5,14.75,11.0,19.5,15.0,27.67,9.92,4.17
2020-12-06 19:00:00+00:00,53.66,3.23,14.98,62.33,13.58,14.42,10.5,9.75,18.08,20.92,14.33,8.5,2.58
2020-12-06 20:00:00+00:00,53.67,2.59,15.07,52.55,14.27,11.0,12.09,9.73,17.73,15.18,20.18,9.27,3.27
2020-12-06 21:00:00+00:00,53.67,2.0,15.28,47.75,11.67,11.08,9.58,9.67,16.58,13.92,14.75,7.75,3.08
2020-12-06 22:00:00+00:00,53.68,1.52,15.24,35.75,11.08,10.17,10.08,8.0,19.42,14.42,16.58,9.33,3.58
2020-12-06 23:00:00+00:00,53.68,1.08,15.05,31.5,12.17,11.58,11.17,12.75,22.25,17.42,18.25,9.58,3.25
2020-12-07 00:00:00+00:00,53.69,0.79,15.2,30.58,8.33,10.17,11.17,8.67,18.42,14.08,17.33,10.17,3.33
2020-12-07 01:00:00+00:00,53.69,0.69,15.14,27.08,11.0,11.33,10.08,9.75,17.08,16.25,20.5,9.25,3.42
2020-12-07 02:00:00+00:00,53.69,0.68,14.62,31.17,10.92,12.0,11.33,9.25,20.83,15.42,16.33,10.0,4.83
2020-12-07 03:00:00+00:00,53.7,0.77,15.14,32.83,12.67,12.33,10.33,9.25,16.83,14.33,16.58,9.75,3.33
2020-12-07 04:00:00+00:00,53.7,0.92,15.1,62.58,13.58,11.33,9.58,9.5,17.58,12.33,14.92,8.0,2.58
2020-12-07 05:00:00+00:00,53.71,1.03,14.63,84.42,14.08,13.67,10.25,9.83,19.0,16.58,17.75,8.17,3.08
2020-12-07 06:00:00+00:00,53.71,1.05,14.64,106.42,14.92,12.83,11.5,9.75,19.42,15.0,16.0,9.67,2.75
2020-12-07 07:00:00+00:00,53.71,1.06,15.0,159.73,25.64,20.73,16.27,12.27,21.27,20.27,22.91,11.45,3.73
2020-12-07 08:00:00+00:00,53.72,1.16,14.61,118.08,19.83,13.5,12.83,11.17,22.67,16.42,21.25,15.83,4.92
2020-12-07 09:00:00+00:00,53.74,1.38,15.2,98.5,16.92,13.17,12.5,11.25,20.42,15.33,16.75,9.92,3.08
2020-12-07 10:00:00+00:00,53.73,1.75,14.78,99.75,16.25,11.75,10.08,9.83,19.58,13.42,19.08,8.25,4.58
2020-12-07 11:00:00+00:00,53.72,2.07,14.54,104.5,19.25,12.75,12.33,11.5,21.58,15.33,18.5,9.33,3.08
2020-12-07 12:00:00+00:00,53.72,2.5,14.8,104.83,16.58,12.67,12.58,9.25,23.33,14.83,19.75,10.25,3.58
2020-12-07 13:00:00+00:00,53.71,2.81,14.72,111.0,17.25,14.0,10.75,8.17,17.75,13.83,16.0,7.33,3.25
2020-12-07 14:00:00+00:00,53.71,2.92,14.96,114.25,20.0,14.33,12.5,10.58,22.42,13.5,18.75,12.33,4.58
2020-12-07 15:00:00+00:00,53.71,2.84,14.55,118.67,18.17,13.0,11.42,11.5,33.33,15.83,14.08,14.75,5.5
2020-12-07 16:00:00+00:00,53.7,2.73,14.59,128.67,23.67,15.25,13.5,11.92,21.75,16.75,20.08,12.67,4.0
2020-12-07 17:00:00+00:00,53.71,2.63,14.26,82.0,16.73,12.64,12.73,11.45,19.82,16.27,17.55,11.27,3.55
2020-12-07 18:00:00+00:00,53.71,2.6,14.39,64.25,14.33,10.83,10.67,9.33,18.33,14.33,13.33,8.0,2.92
2020-12-07 19:00:00+00:00,53.71,2.6,14.55,74.75,15.33,13.58,10.58,9.17,16.83,12.67,15.33,8.67,2.83
2020-12-07 20:00:00+00:00,53.7,2.66,14.25,45.25,13.5,11.17,11.42,10.0,21.08,12.58,16.42,10.83,3.58
2020-12-07 21:00:00+00:00,53.7,2.72,14.06,54.83,13.83,12.08,11.25,9.5,18.08,14.58,16.5,9.5,2.75
2020-12-07 22:00:00+00:00,53.7,2.7,14.44,33.58,14.0,15.25,12.75,9.5,21.25,14.42,18.67,10.0,3.5
2020-12-07 23:00:00+00:00,53.7,2.69,14.76,37.58,12.25,13.25,10.83,8.75,17.42,15.33,15.5,7.75,3.17
2020-12-08 00:00:00+00:00,53.7,2.67,14.34,29.33,14.0,12.33,12.17,9.75,22.17,15.75,16.42,8.42,3.67
2020-12-08 01:00:00+00:00,53.7,2.79,14.58,30.5,10.33,16.17,16.75,9.75,20.17,17.58,23.17,10.42,3.5
2020-12-08 02:00:00+00:00,53.7,2.88,14.11,35.5,14.08,12.0,11.42,8.58,17.0,12.5,12.33,8.58,3.42
2020-12-08 03:00:00+00:00,53.7,2.94,14.14,50.5,16.08,12.75,11.25,9.25,14.0,9.5,14.08,8.33,2.42
2020-12-08 04:00:00+00:00,53.7,2.93,14.38,71.6,20.3,14.5,15.7,11.8,20.8,15.2,17.0,10.4,3.4
2020-12-08 05:00:00+00:00,53.7,2.93,14.2,64.58,13.17,11.58,10.67,8.67,16.5,12.58,13.0,7.75,2.33
2020-12-08 06:00:00+00:00,53.7,2.96,14.09,93.5,18.17,13.58,12.75,10.42,17.83,14.75,14.0,10.17,3.33
2020-12-08 07:00:00+00:00,53.71,2.9,14.32,118.33,21.42,16.08,12.5,11.67,18.75,13.25,14.25,8.58,3.25
2020-12-08 08:00:00+00:00,53.7,2.84,14.1,104.92,22.17,15.42,13.33,10.83,17.83,15.83,14.25,8.67,3.25
2020-12-08 09:00:00+00:00,53.7,2.88,14.57,89.75,17.58,13.33,11.67,11.0,16.42,13.17,11.67,8.42,2.75
2020-12-08 10:00:00+00:00,53.69,3.18,14.22,130.08,41.08,18.25,15.0,14.67,23.33,17.42,22.67,10.33,3.92
2020-12-08 11:00:00+00:00,53.67,4.42,14.24,105.08,17.92,18.25,12.25,9.83,18.5,15.25,13.67,7.25,2.08
2020-12-08 12:00:00+00:00,53.65,6.05,15.49,84.27,21.91,15.0,18.0,9.18,15.18,12.27,21.82,12.91,3.73
2020-12-08 13:00:00+00:00,53.63,7.32,15.22,94.0,18.42,17.08,14.25,9.5,18.08,15.08,13.92,8.5,2.75
2020-12-08 14:00:00+00:00,53.62,7.85,15.47,94.3,17.8,15.3,15.1,11.3,17.9,15.5,19.4,10.0,3.6
2020-12-08 15:00:00+00:00,53.62,7.68,15.9,130.1,30.0,14.3,12.0,10.2,15.8,10.7,10.5,7.5,2.3
2020-12-08 16:00:00+00:00,53.63,7.1,15.92,113.91,21.36,14.64,13.73,13.55,19.55,14.64,14.0,10.55,2.18
2020-12-08 17:00:00+00:00,53.63,6.12,16.42,97.46,18.46,13.15,11.08,9.62,15.15,12.54,11.46,9.0,2.38
2020-12-08 18:00:00+00:00,53.64,5.48,16.12,66.0,15.71,11.07,9.21,7.43,12.21,9.21,11.57,6.64,2.0
2020-12-08 19:00:00+00:00,53.64,5.05,16.0,43.58,16.75,14.17,10.75,9.42,15.67,10.25,12.67,6.75,3.0
2020-12-08 20:00:00+00:00,53.64,4.68,15.93,50.42,14.67,11.92,11.25,9.17,14.58,11.67,12.08,9.08,2.75
2020-12-08 21:00:00+00:00,53.65,4.41,15.92,60.67,13.83,11.58,12.25,8.25,13.25,11.75,11.83,7.75,2.17
2020-12-08 22:00:00+00:00,53.65,4.2,15.74,31.5,14.42,16.58,9.83,8.75,15.67,14.92,14.0,7.0,2.58
2020-12-08 23:00:00+00:00,53.65,3.96,15.77,47.25,13.58,12.25,11.75,10.33,14.58,18.58,15.58,8.75,2.83
2020-12-09 00:00:00+00:00,53.66,3.67,15.84,43.08,17.33,14.0,12.25,9.58,16.75,12.33,13.33,8.33,3.0
2020-12-09 01:00:00+00:00,53.65,3.43,16.12,34.55,15.36,15.09,13.09,10.91,13.36,14.09,16.45,6.0,2.82
2020-12-09 02:00:00+00:00,53.66,3.15,15.58,28.92,13.0,10.58,9.17,8.25,13.67,12.17,15.33,6.92,2.92
2020-12-09 03:00:00+00:00,53.66,2.93,15.49,32.67,14.17,12.0,10.42,9.42,19.25,12.25,12.5,7.42,3.0
2020-12-09 04:00:00+00:00,53.66,2.74,15.14,58.75,16.33,13.58,12.92,9.92,17.25,13.83,16.42,8.08,2.83
2020-12-09 05:00:00+00:00,53.66,2.6,15.32,91.0,15.75,11.08,10.25,9.42,20.5,10.92,12.58,7.58,2.67
2020-12-09 06:00:00+00:00,53.67,2.56,15.42,113.25,17.08,14.5,14.08,9.08,18.25,13.42,19.25,10.42,3.33
2020-12-09 07:00:00+00:00,53.72,2.62,15.15,122.58,16.75,12.33,10.0,10.83,17.17,16.08,16.83,9.42,3.17
2020-12-09 08:00:00+00:00,53.73,2.72,15.62,100.5,16.83,11.92,11.17,9.67,19.17,12.58,12.75,7.83,2.42
2020-12-09 09:00:00+00:00,53.71,2.78,15.31,166.75,28.08,16.58,15.92,12.25,20.42,17.33,16.25,9.92,3.5
2020-12-09 10:00:00+00:00,53.72,2.82,14.83,116.33,17.75,12.25,10.92,9.08,18.67,13.25,15.92,9.58,5.75
2020-12-09 11:00:00+00:00,53.7,2.93,15.38,116.58,23.17,16.75,13.92,13.25,21.42,16.92,15.42,10.0,3.42
2020-12-09 12:00:00+00:00,53.7,3.17,15.48,100.55,22.27,21.09,16.45,12.82,20.45,20.73,20.18,12.09,3.64
2020-12-09 13:00:00+00:00,53.69,3.57,15.68,97.5,21.5,20.0,14.25,9.42,18.83,13.92,16.83,8.5,2.92
2020-12-09 14:00:00+00:00,53.69,3.83,15.04,97.67,19.83,15.67,11.92,10.92,19.92,18.08,18.17,9.67,2.67
2020-12-09 15:00:00+00:00,53.68,3.99,15.51,151.67,19.08,14.25,10.08,11.5,17.33,13.25,15.58,9.08,2.75
2020-12-09 16:00:00+00:00,53.68,4.11,16.25,122.33,19.92,14.0,11.83,11.08,18.5,14.0,17.67,13.58,4.17
2020-12-09 17:00:00+00:00,53.67,4.23,16.06,68.08,12.17,10.08,10.08,8.83,17.75,16.0,15.42,8.58,4.0
2020-12-09 18:00:00+00:00,53.67,4.31,16.67,98.58,20.92,13.83,12.92,10.25,17.75,12.5,14.92,9.17,2.67
2020-12-09 19:00:00+00:00,53.67,4.38,15.14,71.0,13.73,10.45,10.18,7.82,13.91,11.45,13.09,8.0,3.64
2020-12-09 20:00:00+00:00,53.66,4.46,15.57,51.08,15.83,12.75,11.42,9.67,15.67,13.75,14.5,7.75,2.17
2020-12-09 21:00:00+00:00,53.65,4.53,15.26,41.33,16.67,12.75,11.5,10.08,14.17,13.92,14.75,9.5,2.67
2020-12-09 22:00:00+00:00,53.66,4.56,14.68,37.75,15.25,12.92,11.25,10.25,15.42,12.92,13.75,8.83,2.58
2020-12-09 23:00:00+00:00,53.65,4.57,15.85,38.27,15.55,11.91,11.73,10.0,13.91,11.36,11.82,8.73,2.73
2020-12-10 00:00:00+00:00,53.65,4.56,15.78,41.08,16.25,13.0,12.0,11.08,22.0,14.83,17.0,9.75,2.83
2020-12-10 01:00:00+00:00,53.65,4.56,15.74,37.67,16.17,14.58,11.5,9.92,15.83,12.42,15.33,9.0,3.25
2020-12-10 02:00:00+00:00,53.64,4.46,15.84,39.25,14.92,24.33,14.0,8.42,15.0,14.08,14.08,8.83,3.42
2020-12-10 03:00:00+00:00,53.65,4.4,16.17,49.75,13.25,10.75,10.92,8.58,16.0,13.83,13.17,7.58,2.75
2020-12-10 04:00:00+00:00,53.64,4.35,15.89,40.25,15.08,11.42,12.08,9.5,19.83,11.25,12.42,7.67,3.25
2020-12-10 05:00:00+00:00,53.64,4.34,16.03,89.33,16.25,11.33,9.42,8.83,14.67,11.17,12.08,7.0,2.5
2020-12-10 06:00:00+00:00,53.63,4.34,16.11,104.17,20.0,13.25,10.83,9.67,15.0,12.0,15.33,8.83,2.67
2020-12-10 07:00:00+00:00,53.63,4.38,16.16,158.0,28.5,15.58,14.75,11.33,19.25,13.67,11.92,10.75,3.33
2020-12-10 08:00:00+00:00,53.63,4.44,16.14,97.83,18.17,12.08,11.33,10.42,22.0,14.08,16.83,8.92,3.42
2020-12-10 09:00:00+00:00,53.62,4.54,15.54,100.91,18.09,16.82,14.36,10.91,29.09,15.36,16.55,11.64,4.91
2020-12-10 10:00:00+00:00,53.62,4.76,15.74,82.58,13.83,11.83,13.58,9.17,17.92,12.25,15.42,9.42,2.58
2020-12-10 11:00:00+00:00,53.61,5.06,15.81,118.67,23.92,16.5,14.75,11.83,15.67,17.5,16.75,10.5,3.75
2020-12-10 12:00:00+00:00,53.6,5.68,16.43,212.27,44.73,21.64,18.36,16.36,28.09,19.36,19.91,12.27,4.27
2020-12-10 13:00:00+00:00,53.58,6.78,16.44,91.75,21.75,18.75,19.42,12.58,25.0,17.83,19.25,12.0,3.58
2020-12-10 14:00:00+00:00,53.58,7.34,16.24,93.67,19.25,16.08,13.42,10.5,25.33,18.33,13.42,10.25,5.0
2020-12-10 15:00:00+00:00,53.57,7.16,15.92,140.42,22.25,15.33,13.08,11.08,19.25,15.08,14.92,9.0,3.0
2020-12-10 16:00:00+00:00,53.57,6.55,16.08,144.5,20.33,15.0,11.92,9.83,18.5,20.42,15.42,10.67,2.75
2020-12-10 17:00:00+00:00,53.57,5.87,15.93,119.17,24.0,15.17,13.25,11.75,19.58,16.17,18.08,12.17,4.58
2020-12-10 18:00:00+00:00,53.58,5.19,15.7,96.5,18.42,13.33,11.75,10.33,20.0,16.83,15.33,9.0,3.42
2020-12-10 19:00:00+00:00,53.57,4.56,15.43,71.92,15.75,12.92,10.67,9.0,16.58,12.83,14.08,8.75,3.58
2020-12-10 20:00:00+00:00,53.58,4.13,15.95,72.45,18.0,15.0,12.18,9.91,20.0,14.82,18.73,10.18,3.0
2020-12-10 21:00:00+00:00,53.58,3.66,16.23,62.08,16.0,11.33,9.5,9.5,21.08,13.17,14.17,9.25,2.58
2020-12-10 22:00:00+00:00,53.58,3.31,16.14,68.67,13.17,9.58,9.08,8.83,16.33,13.92,12.25,7.92,2.83
2020-12-10 23:00:00+00:00,53.57,3.16,16.21,44.67,13.17,11.17,10.67,9.0,18.33,14.75,14.33,8.58,2.83
2020-12-11 00:00:00+00:00,53.57,3.1,15.97,46.5,16.17,13.08,10.5,10.17,19.08,16.17,13.25,8.42,2.83
2020-12-11 01:00:00+00:00,53.58,3.19,16.03,54.58,15.67,12.5,10.5,9.08,16.0,11.08,14.33,8.17,3.33
2020-12-11 02:00:00+00:00,53.64,3.34,16.07,61.33,15.67,12.5,10.58,8.5,17.58,12.33,16.75,9.42,2.67
2020-12-11 03:00:00+00:00,53.66,3.38,16.1,48.58,13.17,17.75,10.25,7.25,13.0,12.25,12.08,7.75,2.75
2020-12-11 04:00:00+00:00,53.67,3.4,15.91,73.08,17.08,13.67,11.17,9.67,18.08,16.17,15.0,9.17,3.0
2020-12-11 05:00:00+00:00,53.69,3.5,15.54,79.58,22.08,15.58,13.33,11.25,22.08,15.25,18.08,9.08,4.0
2020-12-11 06:00:00+00:00,53.73,3.66,15.59,107.25,20.33,15.33,12.33,12.58,20.92,17.17,17.0,9.08,3.83
2020-12-11 07:00:00+00:00,53.75,3.85,15.48,148.91,23.64,14.55,14.0,13.82,20.45,16.0,17.73,11.64,4.91
2020-12-11 08:00:00+00:00,53.75,4.07,14.87,133.83,19.08,11.92,13.17,10.67,22.0,16.33,15.75,8.92,2.83
2020-12-11 09:00:00+00:00,53.76,4.32,14.91,136.75,23.0,17.0,15.0,14.17,28.33,18.42,21.75,12.42,5.25
2020-12-11 10:00:00+00:00,53.77,4.64,15.38,156.75,21.25,12.83,11.67,13.08,19.0,16.5,14.33,11.83,3.58
2020-12-11 11:00:00+00:00,53.82,5.0,15.44,124.83,20.5,12.58,13.0,11.58,20.0,14.42,17.58,11.83,4.0
2020-12-11 12:00:00+00:00,53.79,5.31,15.55,112.0,23.25,16.5,20.5,14.0,22.5,21.83,22.25,23.17,4.58
2020-12-11 13:00:00+00:00,53.79,5.61,16.21,126.08,21.67,15.83,12.08,11.67,17.17,18.08,16.83,10.5,3.67
2020-12-11 14:00:00+00:00,53.79,5.82,15.03,129.92,23.67,16.0,13.25,10.42,19.83,15.17,17.67,10.58,3.17
2020-12-11 15:00:00+00:00,53.77,6.02,15.61,108.67,18.17,13.17,11.42,10.17,19.67,16.58,18.08,9.67,3.83
2020-12-11 16:00:00+00:00,53.79,6.29,15.05,95.25,20.92,16.08,13.42,10.25,20.75,16.25,20.42,11.33,3.92
2020-12-11 17:00:00+00:00,53.82,6.6,14.75,138.73,21.27,16.64,13.0,12.27,16.18,14.36,16.64,10.82,3.09
2020-12-11 18:00:00+00:00,53.79,6.97,15.93,78.58,17.58,15.58,18.67,10.75,15.33,15.58,15.58,11.17,2.92
2020-12-11 19:00:00+00:00,53.79,7.2,15.26,69.75,18.67,15.92,12.92,11.75,19.67,16.83,16.5,11.75,4.92
2020-12-11 20:00:00+00:00,53.79,7.41,15.89,56.33,15.92,12.67,10.25,9.0,15.75,11.33,12.25,9.08,3.0
2020-12-11 21:00:00+00:00,53.8,7.54,15.77,44.42,16.92,13.42,11.0,9.08,15.25,11.42,13.25,8.83,2.75
2020-12-11 22:00:00+00:00,53.8,7.56,16.92,50.83,17.75,13.92,11.58,11.17,20.75,14.08,15.0,7.75,2.75
2020-12-11 23:00:00+00:00,53.81,7.49,15.75,38.0,15.18,13.64,9.45,9.09,14.64,12.73,11.09,6.55,2.64
2020-12-12 00:00:00+00:00,53.82,7.38,16.2,35.0,15.33,13.17,11.92,10.92,16.83,14.17,15.58,7.25,2.83
2020-12-12 01:00:00+00:00,53.82,7.26,15.58,42.17,18.83,15.25,13.33,12.08,18.33,16.42,17.33,10.08,2.83
2020-12-12 02:00:00+00:00,53.83,7.26,15.87,33.92,15.5,13.58,10.67,9.08,27.5,13.17,13.08,10.83,3.08
2020-12-12 03:00:00+00:00,53.82,7.36,16.39,44.67,16.58,12.5,12.58,11.08,15.17,11.17,11.67,9.42,2.83
2020-12-12 04:00:00+00:00,53.82,7.52,16.06,40.82,17.55,12.55,11.09,10.09,12.55,10.27,13.55,7.18,2.27
2020-12-12 05:00:00+00:00,53.82,7.6,16.36,61.08,20.0,16.42,14.25,11.67,21.0,16.42,15.25,11.5,3.58
2020-12-12 06:00:00+00:00,53.82,7.67,16.51,69.73,18.82,15.73,11.55,9.91,16.27,14.55,13.0,7.18,3.27
2020-12-12 07:00:00+00:00,53.81,7.68,16.64,80.83,24.08,16.83,14.08,12.67,19.0,13.83,15.5,8.08,3.25
2020-12-12 08:00:00+00:00,53.81,7.68,16.11,101.08,18.17,18.67,11.5,10.0,15.33,14.17,15.17,9.0,3.58
2020-12-12 09:00:00+00:00,53.8,7.71,15.63,107.67,21.33,19.67,17.42,11.42,18.58,17.08,17.17,8.67,3.5
2020-12-12 10:00:00+00:00,53.79,7.88,15.53,122.83,23.33,14.67,13.0,11.58,18.58,14.83,13.5,11.17,3.08
2020-12-12 11:00:00+00:00,55.5,8.27,22.61,98.83,17.83,18.58,15.67,9.92,21.08,14.83,18.08,11.33,4.42
2020-12-12 12:00:00+00:00,55.5,8.63,23.99,90.25,22.25,15.67,14.42,13.08,20.08,14.67,17.92,11.58,3.25
2020-12-12 13:00:00+00:00,55.48,8.93,24.52,109.73,20.55,15.36,12.82,10.0,18.27,16.36,14.55,11.45,3.36
2020-12-12 14:00:00+00:00,55.56,9.19,25.55,97.45,18.36,14.27,12.64,11.0,19.55,15.27,13.73,10.18,3.64
2020-12-12 15:00:00+00:00,55.61,9.34,25.4,71.73,20.09,20.73,14.36,14.45,21.09,21.09,18.0,10.55,4.27
2020-12-12 16:00:00+00:00,55.62,9.42,26.1,88.08,21.5,26.08,20.08,16.67,23.67,23.25,18.33,13.42,5.08
2020-12-12 17:00:00+00:00,55.65,9.33,25.83,84.92,21.33,22.42,17.75,14.92,20.58,18.83,20.58,11.75,3.83
